cod_ocorrencia;cisp;mes;ano;mes_ano;aisp;risp;munic;mcirc;regiao
380;4;4;2003;2003m04;5;1;Rio de Janeiro;3304557;Capital
381;5;4;2003;2003m04;13;1;Rio de Janeiro;3304557;Capital
382;6;4;2003;2003m04;1;1;Rio de Janeiro;3304557;Capital
383;7;4;2003;2003m04;1;1;Rio de Janeiro;3304557;Capital
384;9;4;2003;2003m04;2;1;Rio de Janeiro;3304557;Capital
385;10;4;2003;2003m04;2;1;Rio de Janeiro;3304557;Capital
386;12;4;2003;2003m04;19;1;Rio de Janeiro;3304557;Capital
387;13;4;2003;2003m04;19;1;Rio de Janeiro;3304557;Capital
388;14;4;2003;2003m04;23;1;Rio de Janeiro;3304557;Capital
389;15;4;2003;2003m04;23;1;Rio de Janeiro;3304557;Capital
390;16;4;2003;2003m04;31;2;Rio de Janeiro;3304557;Capital
391;17;4;2003;2003m04;4;1;Rio de Janeiro;3304557;Capital
392;18;4;2003;2003m04;6;1;Rio de Janeiro;3304557;Capital
393;19;4;2003;2003m04;6;1;Rio de Janeiro;3304557;Capital
394;20;4;2003;2003m04;6;1;Rio de Janeiro;3304557;Capital
395;21;4;2003;2003m04;22;1;Rio de Janeiro;3304557;Capital
396;22;4;2003;2003m04;16;1;Rio de Janeiro;3304557;Capital
397;23;4;2003;2003m04;3;1;Rio de Janeiro;3304557;Capital
398;24;4;2003;2003m04;3;1;Rio de Janeiro;3304557;Capital
399;25;4;2003;2003m04;3;1;Rio de Janeiro;3304557;Capital
400;26;4;2003;2003m04;3;1;Rio de Janeiro;3304557;Capital
401;27;4;2003;2003m04;9;2;Rio de Janeiro;3304557;Capital
402;28;4;2003;2003m04;9;2;Rio de Janeiro;3304557;Capital
403;29;4;2003;2003m04;9;2;Rio de Janeiro;3304557;Capital
404;30;4;2003;2003m04;9;2;Rio de Janeiro;3304557;Capital
405;31;4;2003;2003m04;14;2;Rio de Janeiro;3304557;Capital
406;32;4;2003;2003m04;18;2;Rio de Janeiro;3304557;Capital
407;33;4;2003;2003m04;14;2;Rio de Janeiro;3304557;Capital
408;34;4;2003;2003m04;14;2;Rio de Janeiro;3304557;Capital
409;35;4;2003;2003m04;39;2;Rio de Janeiro;3304557;Capital
410;36;4;2003;2003m04;27;2;Rio de Janeiro;3304557;Capital
411;37;4;2003;2003m04;17;1;Rio de Janeiro;3304557;Capital
412;38;4;2003;2003m04;16;1;Rio de Janeiro;3304557;Capital
413;39;4;2003;2003m04;9;2;Rio de Janeiro;3304557;Capital
414;40;4;2003;2003m04;9;2;Rio de Janeiro;3304557;Capital
415;41;4;2003;2003m04;18;2;Rio de Janeiro;3304557;Capital
416;43;4;2003;2003m04;39;2;Rio de Janeiro;3304557;Capital
417;44;4;2003;2003m04;3;1;Rio de Janeiro;3304557;Capital
418;48;4;2003;2003m04;24;3;Seropédica;3305554;Baixada Fluminense
419;50;4;2003;2003m04;24;3;Itaguaí;3302007;Baixada Fluminense
420;51;4;2003;2003m04;24;3;Paracambi;3303609;Baixada Fluminense
421;52;4;2003;2003m04;20;3;Nova Iguaçu;3303500;Baixada Fluminense
422;53;4;2003;2003m04;20;3;Mesquita;3302858;Baixada Fluminense
423;54;4;2003;2003m04;20;3;Belford Roxo;3300456;Baixada Fluminense
424;55;4;2003;2003m04;24;3;"Queimados;Japeri";9999981;Baixada Fluminense
425;56;4;2003;2003m04;20;3;Nova Iguaçu;3303500;Baixada Fluminense
426;57;4;2003;2003m04;20;3;Nilópolis;3303203;Baixada Fluminense
427;58;4;2003;2003m04;20;3;Nova Iguaçu;3303500;Baixada Fluminense
428;59;4;2003;2003m04;15;3;Duque de Caxias;3301702;Baixada Fluminense
429;60;4;2003;2003m04;15;3;Duque de Caxias;3301702;Baixada Fluminense
430;61;4;2003;2003m04;15;3;Duque de Caxias;3301702;Baixada Fluminense
431;62;4;2003;2003m04;15;3;Duque de Caxias;3301702;Baixada Fluminense
432;64;4;2003;2003m04;21;3;São João de Meriti;3305109;Baixada Fluminense
433;65;4;2003;2003m04;34;3;"Magé;Guapimirim";9999982;Baixada Fluminense
434;66;4;2003;2003m04;34;3;Magé;3302502;Baixada Fluminense
435;71;4;2003;2003m04;35;4;"Itaboraí;Tanguá";9999983;Interior
436;72;4;2003;2003m04;7;4;São Gonçalo;3304904;Grande Niterói
437;73;4;2003;2003m04;7;4;São Gonçalo;3304904;Grande Niterói
438;74;4;2003;2003m04;7;4;São Gonçalo;3304904;Grande Niterói
439;75;4;2003;2003m04;7;4;São Gonçalo;3304904;Grande Niterói
440;76;4;2003;2003m04;12;4;Niterói;3303302;Grande Niterói
441;77;4;2003;2003m04;12;4;Niterói;3303302;Grande Niterói
442;78;4;2003;2003m04;12;4;Niterói;3303302;Grande Niterói
443;79;4;2003;2003m04;12;4;Niterói;3303302;Grande Niterói
444;81;4;2003;2003m04;12;4;Niterói;3303302;Grande Niterói
445;82;4;2003;2003m04;12;4;Maricá;3302700;Grande Niterói
446;88;4;2003;2003m04;10;5;Barra do Pirai;3300308;Interior
447;89;4;2003;2003m04;37;5;Resende;3304201;Interior
448;90;4;2003;2003m04;28;5;Barra Mansa;3300407;Interior
449;91;4;2003;2003m04;10;5;Valença;3306107;Interior
450;92;4;2003;2003m04;10;5;Rio das Flores;3304508;Interior
451;93;4;2003;2003m04;28;5;Volta Redonda;3306305;Interior
452;94;4;2003;2003m04;10;5;"Piraí;Pinheiral";9999988;Interior
453;95;4;2003;2003m04;10;5;Vassouras;3306206;Interior
454;96;4;2003;2003m04;10;5;"Miguel Pereira;Paty dos Alferes";9999999;Interior
455;97;4;2003;2003m04;10;5;Mendes;3302809;Interior
456;98;4;2003;2003m04;10;5;Engenheiro Paulo de Frontin;3301801;Interior
457;99;4;2003;2003m04;37;5;Itatiaia;3302254;Interior
458;100;4;2003;2003m04;28;5;"Porto Real;Quatis";9999992;Interior
459;104;4;2003;2003m04;30;7;São José do Vale do Rio Preto;3305158;Interior
460;105;4;2003;2003m04;26;7;Petrópolis;3303906;Interior
461;106;4;2003;2003m04;26;7;Petrópolis;3303906;Interior
462;107;4;2003;2003m04;38;7;Paraíba do Sul;3303708;Interior
463;108;4;2003;2003m04;38;7;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior
464;109;4;2003;2003m04;38;7;Sapucaia;3305406;Interior
465;110;4;2003;2003m04;30;7;Teresópolis;3305802;Interior
466;111;4;2003;2003m04;11;7;Sumidouro;3305703;Interior
467;112;4;2003;2003m04;11;7;Carmo;3301207;Interior
468;118;4;2003;2003m04;25;4;Araruama;3300209;Interior
469;119;4;2003;2003m04;35;4;Rio Bonito;3304300;Interior
470;120;4;2003;2003m04;35;4;Silva Jardim;3305604;Interior
471;121;4;2003;2003m04;32;6;Casimiro de Abreu;3301306;Interior
472;122;4;2003;2003m04;32;6;Conceição de Macabú;3301405;Interior
473;123;4;2003;2003m04;32;6;"Macaé;Quissamã;Carapebus";9999984;Interior
474;124;4;2003;2003m04;25;4;Saquarema;3305505;Interior
475;125;4;2003;2003m04;25;4;São Pedro da Aldeia;3305208;Interior
476;126;4;2003;2003m04;25;4;"Cabo Frio;Arraial do Cabo";9999985;Interior
477;127;4;2003;2003m04;25;4;Armação dos Búzios;3300233;Interior
478;128;4;2003;2003m04;32;6;Rio das Ostras;3304524;Interior
479;129;4;2003;2003m04;25;4;Iguaba Grande;3301876;Interior
480;134;4;2003;2003m04;8;6;Campos dos Goytacazes;3301009;Interior
481;135;4;2003;2003m04;36;6;Itaocara;3302106;Interior
482;136;4;2003;2003m04;36;6;"Santo Antônio de Pádua;Aperibé";9999993;Interior
483;137;4;2003;2003m04;36;6;Miracema;3303005;Interior
484;138;4;2003;2003m04;29;6;Laje do Muriaé;3302304;Interior
485;139;4;2003;2003m04;29;6;Porciúncula;3304102;Interior
486;140;4;2003;2003m04;29;6;"Natividade;Varre-Sai";9999997;Interior
487;141;4;2003;2003m04;8;6;São Fidélis;3304805;Interior
488;142;4;2003;2003m04;36;6;Cambuci;3300902;Interior
489;143;4;2003;2003m04;29;6;"Itaperuna;São José de Ubá;Cardoso Moreira;Italva";9999986;Interior
490;144;4;2003;2003m04;29;6;Bom Jesus de Itabapoana;3300605;Interior
491;145;4;2003;2003m04;8;6;São João da Barra;3305000;Interior
492;146;4;2003;2003m04;8;6;"Campos dos Goytacazes;São Francisco de Itabapoana";9999987;Interior
493;151;4;2003;2003m04;11;7;Nova Friburgo;3303401;Interior
494;152;4;2003;2003m04;11;7;Duas Barras;3301603;Interior
495;153;4;2003;2003m04;11;7;Cantagalo;3301108;Interior
496;154;4;2003;2003m04;11;7;"Cordeiro;Macuco";9999998;Interior
497;155;4;2003;2003m04;36;6;São Sebastião do Alto;3305307;Interior
498;156;4;2003;2003m04;11;7;Santa Maria Madalena;3304607;Interior
499;157;4;2003;2003m04;11;7;Trajano de Morais;3305901;Interior
500;158;4;2003;2003m04;11;7;Bom Jardim;3300506;Interior
501;159;4;2003;2003m04;35;4;Cachoeiras de Macacu;3300803;Interior
502;165;4;2003;2003m04;33;5;Mangaratiba;3302601;Interior
503;166;4;2003;2003m04;33;5;Angra dos Reis;3300100;Interior
504;167;4;2003;2003m04;33;5;Paraty;3303807;Interior
505;168;4;2003;2003m04;10;5;Rio Claro;3304409;Interior
506;1;5;2003;2003m05;5;1;Rio de Janeiro;3304557;Capital
507;4;5;2003;2003m05;5;1;Rio de Janeiro;3304557;Capital
508;5;5;2003;2003m05;13;1;Rio de Janeiro;3304557;Capital
509;6;5;2003;2003m05;1;1;Rio de Janeiro;3304557;Capital
510;7;5;2003;2003m05;1;1;Rio de Janeiro;3304557;Capital
511;9;5;2003;2003m05;2;1;Rio de Janeiro;3304557;Capital
512;10;5;2003;2003m05;2;1;Rio de Janeiro;3304557;Capital
513;12;5;2003;2003m05;19;1;Rio de Janeiro;3304557;Capital
514;13;5;2003;2003m05;19;1;Rio de Janeiro;3304557;Capital
515;14;5;2003;2003m05;23;1;Rio de Janeiro;3304557;Capital
516;15;5;2003;2003m05;23;1;Rio de Janeiro;3304557;Capital
517;16;5;2003;2003m05;31;2;Rio de Janeiro;3304557;Capital
518;17;5;2003;2003m05;4;1;Rio de Janeiro;3304557;Capital
519;18;5;2003;2003m05;6;1;Rio de Janeiro;3304557;Capital
520;19;5;2003;2003m05;6;1;Rio de Janeiro;3304557;Capital
521;20;5;2003;2003m05;6;1;Rio de Janeiro;3304557;Capital
522;21;5;2003;2003m05;22;1;Rio de Janeiro;3304557;Capital
523;22;5;2003;2003m05;16;1;Rio de Janeiro;3304557;Capital
524;23;5;2003;2003m05;3;1;Rio de Janeiro;3304557;Capital
525;24;5;2003;2003m05;3;1;Rio de Janeiro;3304557;Capital
526;25;5;2003;2003m05;3;1;Rio de Janeiro;3304557;Capital
527;26;5;2003;2003m05;3;1;Rio de Janeiro;3304557;Capital
528;27;5;2003;2003m05;9;2;Rio de Janeiro;3304557;Capital
529;28;5;2003;2003m05;9;2;Rio de Janeiro;3304557;Capital
530;29;5;2003;2003m05;9;2;Rio de Janeiro;3304557;Capital
531;30;5;2003;2003m05;9;2;Rio de Janeiro;3304557;Capital
532;31;5;2003;2003m05;14;2;Rio de Janeiro;3304557;Capital
533;32;5;2003;2003m05;18;2;Rio de Janeiro;3304557;Capital
534;33;5;2003;2003m05;14;2;Rio de Janeiro;3304557;Capital
535;34;5;2003;2003m05;14;2;Rio de Janeiro;3304557;Capital
536;35;5;2003;2003m05;39;2;Rio de Janeiro;3304557;Capital
537;36;5;2003;2003m05;27;2;Rio de Janeiro;3304557;Capital
538;37;5;2003;2003m05;17;1;Rio de Janeiro;3304557;Capital
539;38;5;2003;2003m05;16;1;Rio de Janeiro;3304557;Capital
540;39;5;2003;2003m05;9;2;Rio de Janeiro;3304557;Capital
541;40;5;2003;2003m05;9;2;Rio de Janeiro;3304557;Capital
542;41;5;2003;2003m05;18;2;Rio de Janeiro;3304557;Capital
543;43;5;2003;2003m05;39;2;Rio de Janeiro;3304557;Capital
544;44;5;2003;2003m05;3;1;Rio de Janeiro;3304557;Capital
545;48;5;2003;2003m05;24;3;Seropédica;3305554;Baixada Fluminense
546;50;5;2003;2003m05;24;3;Itaguaí;3302007;Baixada Fluminense
547;51;5;2003;2003m05;24;3;Paracambi;3303609;Baixada Fluminense
548;52;5;2003;2003m05;20;3;Nova Iguaçu;3303500;Baixada Fluminense
549;53;5;2003;2003m05;20;3;Mesquita;3302858;Baixada Fluminense
550;54;5;2003;2003m05;20;3;Belford Roxo;3300456;Baixada Fluminense
551;55;5;2003;2003m05;24;3;"Queimados;Japeri";9999981;Baixada Fluminense
552;56;5;2003;2003m05;20;3;Nova Iguaçu;3303500;Baixada Fluminense
553;57;5;2003;2003m05;20;3;Nilópolis;3303203;Baixada Fluminense
554;58;5;2003;2003m05;20;3;Nova Iguaçu;3303500;Baixada Fluminense
555;59;5;2003;2003m05;15;3;Duque de Caxias;3301702;Baixada Fluminense
556;60;5;2003;2003m05;15;3;Duque de Caxias;3301702;Baixada Fluminense
557;61;5;2003;2003m05;15;3;Duque de Caxias;3301702;Baixada Fluminense
558;62;5;2003;2003m05;15;3;Duque de Caxias;3301702;Baixada Fluminense
559;64;5;2003;2003m05;21;3;São João de Meriti;3305109;Baixada Fluminense
560;65;5;2003;2003m05;34;3;"Magé;Guapimirim";9999982;Baixada Fluminense
561;66;5;2003;2003m05;34;3;Magé;3302502;Baixada Fluminense
562;71;5;2003;2003m05;35;4;"Itaboraí;Tanguá";9999983;Interior
563;72;5;2003;2003m05;7;4;São Gonçalo;3304904;Grande Niterói
564;73;5;2003;2003m05;7;4;São Gonçalo;3304904;Grande Niterói
565;74;5;2003;2003m05;7;4;São Gonçalo;3304904;Grande Niterói
566;75;5;2003;2003m05;7;4;São Gonçalo;3304904;Grande Niterói
567;76;5;2003;2003m05;12;4;Niterói;3303302;Grande Niterói
568;77;5;2003;2003m05;12;4;Niterói;3303302;Grande Niterói
569;78;5;2003;2003m05;12;4;Niterói;3303302;Grande Niterói
570;79;5;2003;2003m05;12;4;Niterói;3303302;Grande Niterói
571;81;5;2003;2003m05;12;4;Niterói;3303302;Grande Niterói
572;82;5;2003;2003m05;12;4;Maricá;3302700;Grande Niterói
573;88;5;2003;2003m05;10;5;Barra do Pirai;3300308;Interior
574;89;5;2003;2003m05;37;5;Resende;3304201;Interior
575;90;5;2003;2003m05;28;5;Barra Mansa;3300407;Interior
576;91;5;2003;2003m05;10;5;Valença;3306107;Interior
577;92;5;2003;2003m05;10;5;Rio das Flores;3304508;Interior
578;93;5;2003;2003m05;28;5;Volta Redonda;3306305;Interior
579;94;5;2003;2003m05;10;5;"Piraí;Pinheiral";9999988;Interior
580;95;5;2003;2003m05;10;5;Vassouras;3306206;Interior
581;96;5;2003;2003m05;10;5;"Miguel Pereira;Paty dos Alferes";9999999;Interior
582;97;5;2003;2003m05;10;5;Mendes;3302809;Interior
583;98;5;2003;2003m05;10;5;Engenheiro Paulo de Frontin;3301801;Interior
584;99;5;2003;2003m05;37;5;Itatiaia;3302254;Interior
585;100;5;2003;2003m05;28;5;"Porto Real;Quatis";9999992;Interior
586;104;5;2003;2003m05;30;7;São José do Vale do Rio Preto;3305158;Interior
587;105;5;2003;2003m05;26;7;Petrópolis;3303906;Interior
588;106;5;2003;2003m05;26;7;Petrópolis;3303906;Interior
589;107;5;2003;2003m05;38;7;Paraíba do Sul;3303708;Interior
590;108;5;2003;2003m05;38;7;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior
591;109;5;2003;2003m05;38;7;Sapucaia;3305406;Interior
592;110;5;2003;2003m05;30;7;Teresópolis;3305802;Interior
593;111;5;2003;2003m05;11;7;Sumidouro;3305703;Interior
594;112;5;2003;2003m05;11;7;Carmo;3301207;Interior
595;118;5;2003;2003m05;25;4;Araruama;3300209;Interior
596;119;5;2003;2003m05;35;4;Rio Bonito;3304300;Interior
597;120;5;2003;2003m05;35;4;Silva Jardim;3305604;Interior
598;121;5;2003;2003m05;32;6;Casimiro de Abreu;3301306;Interior
599;122;5;2003;2003m05;32;6;Conceição de Macabú;3301405;Interior
600;123;5;2003;2003m05;32;6;"Macaé;Quissamã;Carapebus";9999984;Interior
601;124;5;2003;2003m05;25;4;Saquarema;3305505;Interior
602;125;5;2003;2003m05;25;4;São Pedro da Aldeia;3305208;Interior
603;126;5;2003;2003m05;25;4;"Cabo Frio;Arraial do Cabo";9999985;Interior
604;127;5;2003;2003m05;25;4;Armação dos Búzios;3300233;Interior
605;128;5;2003;2003m05;32;6;Rio das Ostras;3304524;Interior
606;129;5;2003;2003m05;25;4;Iguaba Grande;3301876;Interior
607;134;5;2003;2003m05;8;6;Campos dos Goytacazes;3301009;Interior
608;135;5;2003;2003m05;36;6;Itaocara;3302106;Interior
609;136;5;2003;2003m05;36;6;"Santo Antônio de Pádua;Aperibé";9999993;Interior
610;137;5;2003;2003m05;36;6;Miracema;3303005;Interior
611;138;5;2003;2003m05;29;6;Laje do Muriaé;3302304;Interior
612;139;5;2003;2003m05;29;6;Porciúncula;3304102;Interior
613;140;5;2003;2003m05;29;6;"Natividade;Varre-Sai";9999997;Interior
614;141;5;2003;2003m05;8;6;São Fidélis;3304805;Interior
615;142;5;2003;2003m05;36;6;Cambuci;3300902;Interior
616;143;5;2003;2003m05;29;6;"Itaperuna;São José de Ubá;Cardoso Moreira;Italva";9999986;Interior
617;144;5;2003;2003m05;29;6;Bom Jesus de Itabapoana;3300605;Interior
618;145;5;2003;2003m05;8;6;São João da Barra;3305000;Interior
619;146;5;2003;2003m05;8;6;"Campos dos Goytacazes;São Francisco de Itabapoana";9999987;Interior
620;151;5;2003;2003m05;11;7;Nova Friburgo;3303401;Interior
621;152;5;2003;2003m05;11;7;Duas Barras;3301603;Interior
622;153;5;2003;2003m05;11;7;Cantagalo;3301108;Interior
623;154;5;2003;2003m05;11;7;"Cordeiro;Macuco";9999998;Interior
624;155;5;2003;2003m05;36;6;São Sebastião do Alto;3305307;Interior
625;156;5;2003;2003m05;11;7;Santa Maria Madalena;3304607;Interior
626;157;5;2003;2003m05;11;7;Trajano de Morais;3305901;Interior
627;158;5;2003;2003m05;11;7;Bom Jardim;3300506;Interior
628;159;5;2003;2003m05;35;4;Cachoeiras de Macacu;3300803;Interior
629;165;5;2003;2003m05;33;5;Mangaratiba;3302601;Interior
630;166;5;2003;2003m05;33;5;Angra dos Reis;3300100;Interior
631;167;5;2003;2003m05;33;5;Paraty;3303807;Interior
632;168;5;2003;2003m05;10;5;Rio Claro;3304409;Interior
633;1;6;2003;2003m06;5;1;Rio de Janeiro;3304557;Capital
634;4;6;2003;2003m06;5;1;Rio de Janeiro;3304557;Capital
635;5;6;2003;2003m06;13;1;Rio de Janeiro;3304557;Capital
636;6;6;2003;2003m06;1;1;Rio de Janeiro;3304557;Capital
637;7;6;2003;2003m06;1;1;Rio de Janeiro;3304557;Capital
638;9;6;2003;2003m06;2;1;Rio de Janeiro;3304557;Capital
639;10;6;2003;2003m06;2;1;Rio de Janeiro;3304557;Capital
640;12;6;2003;2003m06;19;1;Rio de Janeiro;3304557;Capital
641;13;6;2003;2003m06;19;1;Rio de Janeiro;3304557;Capital
642;14;6;2003;2003m06;23;1;Rio de Janeiro;3304557;Capital
643;15;6;2003;2003m06;23;1;Rio de Janeiro;3304557;Capital
644;16;6;2003;2003m06;31;2;Rio de Janeiro;3304557;Capital
645;17;6;2003;2003m06;4;1;Rio de Janeiro;3304557;Capital
646;18;6;2003;2003m06;6;1;Rio de Janeiro;3304557;Capital
647;19;6;2003;2003m06;6;1;Rio de Janeiro;3304557;Capital
648;20;6;2003;2003m06;6;1;Rio de Janeiro;3304557;Capital
649;21;6;2003;2003m06;22;1;Rio de Janeiro;3304557;Capital
650;22;6;2003;2003m06;16;1;Rio de Janeiro;3304557;Capital
651;23;6;2003;2003m06;3;1;Rio de Janeiro;3304557;Capital
652;24;6;2003;2003m06;3;1;Rio de Janeiro;3304557;Capital
653;25;6;2003;2003m06;3;1;Rio de Janeiro;3304557;Capital
654;26;6;2003;2003m06;3;1;Rio de Janeiro;3304557;Capital
655;27;6;2003;2003m06;9;2;Rio de Janeiro;3304557;Capital
656;28;6;2003;2003m06;9;2;Rio de Janeiro;3304557;Capital
657;29;6;2003;2003m06;9;2;Rio de Janeiro;3304557;Capital
658;30;6;2003;2003m06;9;2;Rio de Janeiro;3304557;Capital
659;31;6;2003;2003m06;14;2;Rio de Janeiro;3304557;Capital
660;32;6;2003;2003m06;18;2;Rio de Janeiro;3304557;Capital
661;33;6;2003;2003m06;14;2;Rio de Janeiro;3304557;Capital
662;34;6;2003;2003m06;14;2;Rio de Janeiro;3304557;Capital
663;35;6;2003;2003m06;39;2;Rio de Janeiro;3304557;Capital
664;36;6;2003;2003m06;27;2;Rio de Janeiro;3304557;Capital
665;37;6;2003;2003m06;17;1;Rio de Janeiro;3304557;Capital
666;38;6;2003;2003m06;16;1;Rio de Janeiro;3304557;Capital
667;39;6;2003;2003m06;9;2;Rio de Janeiro;3304557;Capital
668;40;6;2003;2003m06;9;2;Rio de Janeiro;3304557;Capital
669;41;6;2003;2003m06;18;2;Rio de Janeiro;3304557;Capital
670;43;6;2003;2003m06;39;2;Rio de Janeiro;3304557;Capital
671;44;6;2003;2003m06;3;1;Rio de Janeiro;3304557;Capital
672;48;6;2003;2003m06;24;3;Seropédica;3305554;Baixada Fluminense
673;50;6;2003;2003m06;24;3;Itaguaí;3302007;Baixada Fluminense
674;51;6;2003;2003m06;24;3;Paracambi;3303609;Baixada Fluminense
675;52;6;2003;2003m06;20;3;Nova Iguaçu;3303500;Baixada Fluminense
676;53;6;2003;2003m06;20;3;Mesquita;3302858;Baixada Fluminense
677;54;6;2003;2003m06;20;3;Belford Roxo;3300456;Baixada Fluminense
678;55;6;2003;2003m06;24;3;"Queimados;Japeri";9999981;Baixada Fluminense
679;56;6;2003;2003m06;20;3;Nova Iguaçu;3303500;Baixada Fluminense
680;57;6;2003;2003m06;20;3;Nilópolis;3303203;Baixada Fluminense
681;58;6;2003;2003m06;20;3;Nova Iguaçu;3303500;Baixada Fluminense
682;59;6;2003;2003m06;15;3;Duque de Caxias;3301702;Baixada Fluminense
683;60;6;2003;2003m06;15;3;Duque de Caxias;3301702;Baixada Fluminense
684;61;6;2003;2003m06;15;3;Duque de Caxias;3301702;Baixada Fluminense
685;62;6;2003;2003m06;15;3;Duque de Caxias;3301702;Baixada Fluminense
686;64;6;2003;2003m06;21;3;São João de Meriti;3305109;Baixada Fluminense
687;65;6;2003;2003m06;34;3;"Magé;Guapimirim";9999982;Baixada Fluminense
688;66;6;2003;2003m06;34;3;Magé;3302502;Baixada Fluminense
689;71;6;2003;2003m06;35;4;"Itaboraí;Tanguá";9999983;Interior
690;72;6;2003;2003m06;7;4;São Gonçalo;3304904;Grande Niterói
691;73;6;2003;2003m06;7;4;São Gonçalo;3304904;Grande Niterói
692;74;6;2003;2003m06;7;4;São Gonçalo;3304904;Grande Niterói
693;75;6;2003;2003m06;7;4;São Gonçalo;3304904;Grande Niterói
694;76;6;2003;2003m06;12;4;Niterói;3303302;Grande Niterói
695;77;6;2003;2003m06;12;4;Niterói;3303302;Grande Niterói
696;78;6;2003;2003m06;12;4;Niterói;3303302;Grande Niterói
697;79;6;2003;2003m06;12;4;Niterói;3303302;Grande Niterói
698;81;6;2003;2003m06;12;4;Niterói;3303302;Grande Niterói
699;82;6;2003;2003m06;12;4;Maricá;3302700;Grande Niterói
700;88;6;2003;2003m06;10;5;Barra do Pirai;3300308;Interior
701;89;6;2003;2003m06;37;5;Resende;3304201;Interior
702;90;6;2003;2003m06;28;5;Barra Mansa;3300407;Interior
703;91;6;2003;2003m06;10;5;Valença;3306107;Interior
704;92;6;2003;2003m06;10;5;Rio das Flores;3304508;Interior
705;93;6;2003;2003m06;28;5;Volta Redonda;3306305;Interior
706;94;6;2003;2003m06;10;5;"Piraí;Pinheiral";9999988;Interior
707;95;6;2003;2003m06;10;5;Vassouras;3306206;Interior
708;96;6;2003;2003m06;10;5;"Miguel Pereira;Paty dos Alferes";9999999;Interior
709;97;6;2003;2003m06;10;5;Mendes;3302809;Interior
710;98;6;2003;2003m06;10;5;Engenheiro Paulo de Frontin;3301801;Interior
711;99;6;2003;2003m06;37;5;Itatiaia;3302254;Interior
712;100;6;2003;2003m06;28;5;"Porto Real;Quatis";9999992;Interior
713;104;6;2003;2003m06;30;7;São José do Vale do Rio Preto;3305158;Interior
714;105;6;2003;2003m06;26;7;Petrópolis;3303906;Interior
715;106;6;2003;2003m06;26;7;Petrópolis;3303906;Interior
716;107;6;2003;2003m06;38;7;Paraíba do Sul;3303708;Interior
717;108;6;2003;2003m06;38;7;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior
718;109;6;2003;2003m06;38;7;Sapucaia;3305406;Interior
719;110;6;2003;2003m06;30;7;Teresópolis;3305802;Interior
720;111;6;2003;2003m06;11;7;Sumidouro;3305703;Interior
721;112;6;2003;2003m06;11;7;Carmo;3301207;Interior
722;118;6;2003;2003m06;25;4;Araruama;3300209;Interior
